gs://demo-cifar10-dataset-1012/span-1/airplane/1685.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4720.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3214.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4582.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0484.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3674.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1658.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1819.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1064.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4639.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3686.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0691.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4522.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0500.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1588.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4483.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3781.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1589.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1386.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2697.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4937.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0116.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3757.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3767.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3006.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0426.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0491.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2568.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4153.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3583.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0109.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3999.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3614.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4270.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2897.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2927.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4505.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0256.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3847.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0250.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3083.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1020.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0608.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4415.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3946.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1074.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3820.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4928.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4250.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1772.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0687.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3247.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2166.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4994.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4176.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2894.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2446.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4152.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3493.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/0463.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2017.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/3504.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/2802.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1306.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1001.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/4309.jpg,airplane
gs://demo-cifar10-dataset-1012/span-1/airplane/1653.jpg,airplane
